Date,Open,High,Low,Close,Adj Close,Volume
2006-11-27,201.350006,202.100006,193.110001,193.110001,168.136185,6328200
2006-11-28,193.000000,197.490005,191.500000,197.119995,171.627579,5864900
2006-11-29,197.990005,199.449997,193.059998,196.220001,170.843933,5915000
2006-11-30,195.979996,196.449997,193.179993,194.800003,169.607651,4082500
2006-12-01,195.699997,196.429993,191.520004,194.500000,169.346390,4820900
2006-12-04,195.649994,200.080002,195.389999,200.050003,174.178665,4259100
2006-12-05,199.699997,202.250000,198.210007,201.610001,175.536911,3733000
2006-12-06,202.000000,205.050003,201.000000,205.000000,178.488541,4133200
2006-12-07,206.699997,206.699997,200.000000,200.199997,174.309280,5237500
2006-12-08,200.240005,205.259995,200.000000,205.100006,178.575638,4968600
2006-12-11,205.500000,205.500000,201.839996,202.520004,176.329254,5905800
2006-12-12,200.210007,203.850006,198.440002,200.000000,174.135162,8926200
2006-12-13,200.720001,201.779999,198.000000,198.309998,172.663696,5823000
2006-12-14,199.199997,200.800003,197.630005,200.130005,174.248352,5081500
2006-12-15,200.610001,201.949997,199.800003,199.839996,173.995834,5451400
2006-12-18,200.500000,203.589996,199.639999,203.240005,176.956116,6018800
2006-12-19,201.979996,202.669998,200.429993,201.240005,175.214798,4865700
2006-12-20,201.789993,204.309998,201.240005,201.369995,175.327957,4336800
2006-12-21,202.360001,202.690002,197.699997,198.100006,172.480850,4661800
2006-12-22,199.100006,199.149994,195.660004,198.089996,172.472107,3500600
2006-12-26,198.899994,200.600006,198.289993,199.860001,174.013199,2575600
2006-12-27,199.860001,202.289993,199.720001,201.949997,175.832977,2887200
2006-12-28,202.330002,202.479996,199.759995,200.800003,174.831711,2395600
2006-12-29,200.929993,202.399994,199.320007,199.350006,173.569229,2762500
2007-01-03,200.600006,203.320007,197.820007,200.720001,174.762009,6494900
2007-01-04,200.220001,200.669998,198.070007,198.850006,173.133881,6460200
2007-01-05,198.429993,200.000000,197.899994,199.050003,173.308060,5892900
2007-01-08,199.050003,203.949997,198.100006,203.729996,177.382813,7851000
2007-01-09,203.539993,204.899994,202.000000,204.080002,177.687561,7147100
2007-01-10,203.399994,208.440002,201.500000,208.110001,181.196320,8025700
2007-01-11,208.339996,213.169998,207.600006,211.880005,184.478745,9039400
2007-01-12,210.899994,214.220001,210.399994,213.990005,186.315918,6618900
2007-01-16,210.850006,215.130005,210.850006,213.589996,185.967560,5846600
2007-01-17,212.199997,214.089996,210.850006,213.229996,185.654175,5306300
2007-01-18,213.750000,214.809998,209.100006,209.679993,182.563339,6423200
2007-01-19,209.080002,211.440002,208.839996,210.289993,183.400589,5333700
2007-01-22,211.089996,213.250000,209.600006,212.970001,185.737869,4980700
2007-01-23,212.820007,213.419998,210.649994,212.639999,185.450073,6293400
2007-01-24,213.509995,220.169998,213.029999,220.100006,191.956223,6386800
2007-01-25,219.830002,220.509995,212.509995,213.070007,185.825104,7853800
2007-01-26,214.559998,214.899994,210.600006,213.500000,186.200119,7458200
2007-01-29,213.899994,215.080002,210.130005,211.039993,184.054626,5890700
2007-01-30,211.080002,212.309998,208.369995,208.779999,182.083603,6001000
2007-01-31,208.300003,212.750000,207.289993,212.160004,185.031372,7235100
2007-02-01,213.440002,213.899994,209.729996,212.000000,184.891876,5734500
2007-02-02,211.000000,213.899994,211.000000,213.429993,186.139038,3527000
2007-02-05,213.300003,213.720001,211.500000,212.550003,185.371613,2995700
2007-02-06,213.289993,215.860001,212.699997,214.649994,187.203033,3803100
2007-02-07,215.029999,215.850006,213.100006,213.550003,186.243744,3621700
2007-02-08,212.089996,215.210007,209.809998,213.899994,186.548950,5410500
2007-02-09,215.770004,219.259995,210.580002,213.279999,186.008194,9109300
2007-02-12,213.750000,214.000000,209.869995,211.130005,184.133148,5384400
2007-02-13,211.979996,213.300003,210.470001,212.529999,185.354095,4022000
2007-02-14,213.699997,219.100006,212.789993,217.399994,189.601364,7696400
2007-02-15,217.940002,218.839996,216.410004,216.820007,189.095566,3627200
2007-02-16,215.960007,217.500000,215.020004,216.919998,189.182770,3118500
2007-02-20,218.330002,221.899994,215.970001,220.940002,192.688736,6225500
2007-02-21,219.250000,221.500000,218.160004,220.149994,191.999741,5225500
2007-02-22,221.000000,222.750000,218.000000,218.970001,190.970642,4273400
2007-02-23,219.160004,219.800003,215.550003,216.500000,188.816452,5507400
2007-02-26,217.990005,218.369995,212.660004,214.000000,186.636154,5552700
2007-02-27,209.750000,210.399994,194.649994,196.000000,170.937805,18817600
2007-02-28,200.399994,203.850006,197.789993,201.750000,175.952576,15940000
2007-03-01,197.119995,202.699997,194.080002,199.660004,174.129837,14141300
2007-03-02,198.199997,200.919998,195.589996,195.669998,170.649979,9842200
2007-03-05,193.550003,197.490005,189.850006,190.000000,165.705017,13391800
2007-03-06,193.899994,198.199997,193.699997,197.369995,172.132614,10796300
2007-03-07,197.479996,199.000000,195.500000,195.589996,170.580215,8459500
2007-03-08,198.029999,202.020004,198.000000,199.940002,174.374008,10789400
2007-03-09,202.949997,202.990005,198.860001,201.699997,175.908951,7676900
2007-03-12,200.000000,202.889999,198.860001,202.600006,176.693848,9623200
2007-03-13,204.960007,208.559998,198.520004,199.029999,173.580307,31973100
2007-03-14,200.000000,202.160004,197.539993,200.149994,174.557144,20394300
2007-03-15,200.000000,202.369995,199.500000,200.889999,175.202484,9741600
2007-03-16,200.789993,201.050003,198.270004,199.000000,173.554184,10875200
2007-03-19,201.320007,202.500000,200.440002,202.440002,176.554321,8186200
2007-03-20,202.490005,204.429993,202.000000,204.000000,177.914825,6641900
2007-03-21,205.339996,211.509995,204.160004,210.949997,183.976166,10934100
2007-03-22,211.699997,211.750000,209.289993,210.080002,183.217422,8016100
2007-03-23,210.059998,211.889999,209.710007,211.889999,184.795944,5106800
2007-03-26,212.009995,212.220001,209.300003,211.729996,184.656372,6525100
2007-03-27,211.009995,211.729996,209.740005,209.869995,183.034241,4806100
2007-03-28,208.210007,208.669998,206.190002,206.759995,180.321915,7991200
2007-03-29,208.089996,208.889999,206.300003,207.199997,180.705719,6380800
2007-03-30,207.440002,209.029999,204.699997,206.630005,180.208557,5177000
2007-04-02,207.669998,207.679993,203.289993,205.649994,179.353867,5797000
2007-04-03,207.000000,209.750000,206.470001,209.750000,182.929596,5015300
2007-04-04,209.449997,209.949997,208.210007,208.789993,182.092361,4141600
2007-04-05,208.500000,208.500000,207.410004,207.929993,181.342316,3010800
2007-04-09,208.570007,209.869995,207.449997,208.940002,182.223160,3610500
2007-04-10,208.300003,209.809998,208.210007,209.050003,182.319138,3002700
2007-04-11,208.699997,208.869995,206.610001,206.929993,180.470200,5550400
2007-04-12,206.250000,207.520004,205.389999,207.050003,180.574814,3946200
2007-04-13,207.949997,207.949997,205.610001,206.500000,180.095154,4320400
2007-04-16,208.240005,215.229996,208.119995,214.520004,187.089661,10003000
2007-04-17,215.149994,216.869995,213.539993,214.899994,187.421097,6064400
2007-04-18,214.100006,218.539993,213.970001,216.750000,189.034500,6077200
2007-04-19,215.339996,221.710007,214.800003,219.289993,191.249756,8880000
2007-04-20,221.229996,222.190002,218.369995,220.000000,192.175659,7393900
2007-04-23,221.000000,223.979996,220.479996,222.419998,194.289566,5816300
2007-04-24,222.750000,223.240005,218.710007,220.720001,192.804611,6724800
2007-04-25,221.899994,226.050003,220.100006,225.600006,197.067352,7627000
2007-04-26,225.899994,226.610001,224.169998,224.809998,196.377274,4730800
2007-04-27,224.050003,225.710007,222.990005,224.279999,195.914383,3597400
2007-04-30,224.360001,224.979996,218.479996,218.610001,190.961456,5484500
2007-05-01,219.080002,219.910004,215.350006,218.580002,190.935257,6295500
2007-05-02,218.000000,221.919998,217.449997,219.490005,191.730118,4859500
2007-05-03,220.389999,221.929993,218.550003,221.559998,193.538391,4414600
2007-05-04,222.600006,227.339996,221.429993,227.339996,198.587326,5632300
2007-05-07,227.000000,229.899994,225.600006,227.220001,198.482513,4637000
2007-05-08,225.919998,225.990005,222.960007,224.949997,196.499634,4879700
2007-05-09,224.949997,227.679993,223.350006,226.570007,197.914673,5195100
2007-05-10,225.500000,226.979996,222.949997,223.100006,194.883621,4963100
2007-05-11,223.910004,227.550003,223.600006,227.500000,198.727127,4956100
2007-05-14,228.029999,229.000000,225.350006,226.179993,197.574036,4761900
2007-05-15,226.190002,228.330002,224.259995,224.380005,196.001724,5771800
2007-05-16,225.589996,227.960007,224.520004,227.110001,198.386459,5161400
2007-05-17,226.750000,227.929993,225.250000,227.380005,198.622314,4185200
2007-05-18,228.550003,231.220001,227.949997,230.339996,201.207932,6726900
2007-05-21,230.649994,231.690002,228.559998,229.229996,200.238327,7778600
2007-05-22,229.789993,231.660004,228.750000,230.710007,201.531067,3568400
2007-05-23,231.699997,232.410004,228.429993,228.539993,199.635498,4276600
2007-05-24,229.369995,230.750000,225.050003,225.679993,197.137314,6211000
2007-05-25,226.809998,226.949997,224.190002,225.529999,197.006256,4068800
2007-05-29,226.250000,228.899994,226.029999,228.440002,199.548233,3734700
2007-05-30,226.250000,232.000000,225.600006,232.000000,202.657944,5393000
2007-05-31,232.210007,233.970001,230.089996,230.820007,201.627213,4578100
2007-06-01,232.080002,232.889999,229.589996,230.710007,201.531067,4093200
2007-06-04,230.000000,230.649994,227.940002,229.710007,200.657623,3411600
2007-06-05,229.360001,230.330002,228.250000,229.360001,200.351883,3676600
2007-06-06,227.770004,227.940002,224.850006,227.350006,198.596130,4411400
2007-06-07,226.289993,227.419998,219.339996,220.050003,192.219330,8363600
2007-06-08,220.100006,225.070007,218.750000,225.059998,196.595703,5903000
2007-06-11,225.600006,227.570007,224.130005,227.160004,198.430084,4285600
2007-06-12,226.899994,231.119995,225.580002,227.850006,199.032822,7474500
2007-06-13,229.000000,233.639999,228.000000,233.639999,204.090546,7359000
2007-06-14,227.710007,229.300003,225.009995,225.750000,197.198425,14381600
2007-06-15,227.330002,228.470001,226.000000,226.190002,197.582748,7430400
2007-06-18,226.550003,227.539993,224.800003,226.970001,198.264145,4370200
2007-06-19,226.160004,229.570007,225.490005,229.470001,200.447952,4580200
2007-06-20,229.750000,230.330002,225.720001,225.889999,197.320709,5831400
2007-06-21,225.979996,226.899994,222.199997,226.899994,198.202957,8340800
2007-06-22,226.500000,226.789993,220.270004,222.399994,194.272079,9778800
2007-06-25,221.110001,223.169998,215.050003,216.740005,189.327957,11566700
2007-06-26,217.699997,219.360001,214.169998,214.169998,187.082977,9711500
2007-06-27,214.000000,219.800003,212.559998,219.330002,191.590378,9018600
2007-06-28,219.750000,221.470001,217.669998,218.960007,191.267212,5980200
2007-06-29,219.550003,220.440002,213.690002,216.750000,189.336700,7853800
2007-07-02,217.500000,219.649994,216.000000,219.179993,191.459381,5019900
2007-07-03,220.339996,224.899994,219.990005,224.550003,196.150208,4676800
2007-07-05,224.289993,224.289993,221.199997,221.320007,193.328720,5385600
2007-07-06,220.759995,224.220001,220.699997,223.639999,195.355270,4122400
2007-07-09,223.020004,225.770004,222.509995,223.300003,195.058289,3998900
2007-07-10,220.990005,222.699997,216.520004,217.080002,189.624954,7960500
2007-07-11,216.979996,219.000000,214.649994,216.720001,189.310516,8924700
2007-07-12,218.470001,220.289993,216.720001,220.289993,192.428940,6072900
2007-07-13,220.059998,222.820007,219.199997,222.179993,194.079895,5605300
2007-07-16,221.869995,223.449997,219.460007,220.399994,192.525009,4654500
2007-07-17,221.740005,222.119995,218.649994,219.399994,191.651566,5582200
2007-07-18,216.029999,218.520004,212.339996,214.990005,187.799362,11664000
